Home_ID,State,City,Month,Avg_Daily_Temp,Area_sqm,Occupants,Has_Solar_Panels,Has_Battery_Storage,Energy_Efficiency_Rating,Appliance_Efficiency,Monthly_Consumption_kWh,Monthly_Cost
331,NSW,Sydney,9,20.9,165.36,5,0,0,D,0.95,12960.64,855.4
332,NSW,Sydney,11,22.1,230.54,5,0,0,D,0.77,17057.31,1125.78
333,NSW,Sydney,5,20.9,118.94,2,1,0,C,0.99,4522.65,298.5
334,NSW,Sydney,12,22.5,172.98,2,0,0,C,0.72,11162.26,736.71
335,NSW,Sydney,11,18.1,173.08,2,0,0,C,0.72,10115.48,667.62
336,NSW,Sydney,4,21.1,169.12,1,0,0,D,0.65,8330.96,549.84
337,NSW,Sydney,8,11.6,270.87,3,0,1,B,0.87,5953.28,392.92
338,NSW,Sydney,2,19.8,221.93,3,1,0,D,0.82,9773.44,645.05
339,NSW,Sydney,12,23,119.69,1,0,1,B,1,5351.62,353.21
340,NSW,Sydney,8,13.9,53.58,1,0,0,A,0.5,4183.48,276.11
341,NSW,Sydney,8,18.7,214.64,1,1,0,A,0.74,2133.54,140.81
342,NSW,Sydney,4,17.1,66.5,3,0,0,C,0.85,9188.25,606.42
343,NSW,Sydney,3,18.2,124.89,1,0,0,D,0.53,9618.92,634.85
344,NSW,Sydney,2,22.1,216.71,4,1,0,F,0.58,7983.36,526.9
345,NSW,Sydney,7,20.1,130.37,5,1,0,B,0.52,6460.3,426.38
346,NSW,Sydney,3,16.6,211.95,1,0,0,C,0.91,7375.45,486.78
347,NSW,Sydney,6,11.7,220.65,2,0,0,D,0.78,8424.78,556.04
348,NSW,Sydney,4,14.4,243.84,2,0,0,E,0.91,11510.72,759.71
349,NSW,Sydney,11,15.7,150.61,1,0,0,A,0.64,5413.72,357.31
350,NSW,Sydney,6,20,195.82,1,0,1,A,,1955.18,129.04
351,NSW,Sydney,9,16.6,117.6,3,1,0,E,0.97,8290.04,547.14
352,NSW,Sydney,3,22.1,144.33,4,0,0,A,0.78,8953.9,590.96
353,NSW,Sydney,12,21.3,225.96,2,0,0,E,0.59,15276.58,1008.25
354,NSW,Sydney,8,18.6,287.69,1,0,0,F,0.82,7321.88,483.24
355,NSW,Sydney,10,14,174.64,4,1,0,B,0.82,6852.86,452.29
356,NSW,Sydney,3,16.7,63.09,1,0,0,C,0.86,7045.48,465
357,NSW,Sydney,9,19.6,168.07,1,0,0,A,0.7,3995.5,263.7
358,NSW,Sydney,8,17.5,234.65,4,1,0,D,0.73,7419.47,489.68
359,NSW,Sydney,1,23.9,121.85,3,0,0,D,0.77,14948.26,986.59
360,NSW,Sydney,5,19.9,110.47,2,0,0,C,0.75,6878.86,454
361,NSW,Sydney,6,16.3,198.78,5,0,1,C,0.84,7950.76,524.75
362,NSW,Sydney,4,17.5,116.81,1,0,1,B,0.51,4187.05,276.35
363,NSW,Sydney,11,16.8,141.93,5,0,0,B,0.89,13173.78,869.47
364,NSW,Sydney,10,15.2,-210.46,4,0,0,D,0.99,,915.87
365,NSW,Sydney,3,13.2,274.64,1,0,0,B,0.58,7479.33,493.64
366,NSW,Sydney,8,11.7,107.06,2,0,0,A,0.84,4944.94,326.37
367,NSW,Sydney,4,22.6,285.68,5,0,0,D,0.78,14218.13,938.4
368,NSW,Sydney,6,14.7,106.35,4,0,0,D,0.66,10327.09,681.59
369,NSW,Sydney,3,14.5,252.78,4,0,0,F,0.67,11930.66,787.42
370,NSW,Sydney,4,16.4,231.25,1,1,0,A,0.57,3841.03,253.51
371,NSW,Sydney,5,18,107.56,1,1,0,B,0.75,3350.1,221.11
372,NSW,Sydney,5,22.6,205.23,2,0,0,C,0.78,7385.62,487.45
373,NSW,Sydney,6,15.5,102.3,3,0,0,E,0.76,9939.52,656.01
374,NSW,Sydney,12,21.6,77.22,4,1,1,D,0.99,9349.73,617.08
375,NSW,Sydney,9,15.2,164.74,2,0,0,D,0.99,9394.69,620.05
376,NSW,Sydney,4,21.3,233.03,5,1,1,C,0.99,7496.47,494.77
377,NSW,Sydney,7,14.9,263.56,4,0,0,D,0.58,10838.69,715.35
378,NSW,Sydney,8,18.6,263.8,4,0,0,C,0.96,9384.74,619.39
379,NSW,Sydney,10,21,61.51,2,0,0,D,0.55,10745.22,709.18
380,NSW,Sydney,5,15.5,150.69,4,0,0,B,0.7,9027.01,595.78
381,NSW,Sydney,11,22.5,173.67,1,0,0,C,0.88,7947.57,524.54
382,NSW,Sydney,3,13.6,161.09,2,0,0,B,0.78,8057.61,531.8
383,NSW,Sydney,11,17.2,261.82,1,0,1,B,0.75,5246.5,346.27
384,NSW,Sydney,11,20.5,107.17,1,0,0,B,0.98,5423.36,357.94
385,NSW,Sydney,5,20.2,190.83,5,0,0,B,0.68,9664.5,637.86
386,NSW,Sydney,7,20.5,273.14,5,0,0,E,0.77,11672.16,770.36
387,NSW,Sydney,8,12.9,132.89,4,0,0,B,0.94,8751.07,577.57
388,NSW,Sydney,1,19.1,252.72,5,0,0,C,0.91,15915.2,1050.4
389,NSW,Sydney,2,23.8,184.77,4,0,0,B,0.88,11734.58,774.48
390,NSW,Sydney,9,18.9,65.33,5,0,0,B,0.51,11190.28,738.56
391,NSW,Sydney,4,15.3,50.37,4,1,0,D,0.87,7811.44,515.56
392,NSW,Sydney,5,20.6,202.41,5,0,0,B,0.69,9745.34,643.19
393,NSW,Sydney,11,23,151.44,5,0,0,C,0.71,15536.16,1025.39
394,NSW,Sydney,10,20.1,91.83,1,0,0,C,0.68,7249.96,478.5
395,NSW,Sydney,4,19.3,82.49,5,0,0,C,0.68,12053.14,795.51
396,NSW,Sydney,9,17.5,89.76,3,1,0,B,0.93,5919.37,390.68
397,NSW,Sydney,9,15.7,251.77,5,0,0,D,0.58,15164.66,1000.87
398,NSW,Sydney,1,22,231.76,5,1,0,C,0.58,11592.33,765.09
399,NSW,Sydney,4,16.8,56.3,4,0,0,D,0.92,11882.76,784.26
400,NSW,Sydney,7,13.3,226.22,3,0,0,C,0.71,8373.53,552.65
401,NSW,Sydney,5,20.2,265.66,5,1,0,E,0.61,8150.31,537.92
402,NSW,Sydney,11,21.7,89.32,4,0,0,D,0.75,14806.63,977.24
403,NSW,Sydney,8,13.5,206.22,3,1,1,D,0.62,4875.7,321.8
404,NSW,Sydney,8,11.5,187.21,5,0,0,D,0.67,14088.33,929.83
405,NSW,Sydney,9,21.8,201.38,3,0,0,C,0.84,9402.45,620.56
406,NSW,Sydney,11,13.6,143.48,4,1,0,D,0.56,10453.76,689.95
407,NSW,Sydney,7,15.2,237.73,4,0,0,C,0.99,8625.78,569.3
408,NSW,Sydney,10,17.5,294.28,2,1,0,C,0.87,6177.14,407.69
409,NSW,Sydney,10,18.8,101.11,1,0,0,B,0.74,5717.33,377.34
410,NSW,Sydney,2,17.9,214.19,2,0,0,A,0.98,5963.19,393.57
411,NSW,Sydney,11,17.3,223.95,3,0,0,B,0.51,11178.76,737.8
412,NSW,Sydney,3,16.7,190.91,1,0,0,C,0.64,8157.81,538.42
413,NSW,Sydney,12,15,93.52,3,0,0,E,0.87,16725.14,1103.86
414,NSW,Sydney,5,15,196.9,2,0,0,D,0.69,9258.22,611.04
415,NSW,Sydney,7,13.5,162.56,1,0,0,D,0.87,6626.74,437.37
416,NSW,Sydney,6,20.8,75.47,2,0,0,E,0.54,8610.08,568.27
417,NSW,Sydney,9,17.3,114.68,5,0,0,E,0.61,15665.22,1033.9
418,NSW,Sydney,11,19.4,110.51,4,0,0,D,0.53,15297.07,1009.61
419,NSW,Sydney,4,13.1,112.09,1,0,0,E,0.68,10545.44,696
420,NSW,Sydney,2,22.3,201.68,3,0,0,C,0.94,11258.67,743.07
421,NSW,Sydney,3,17.9,120.83,3,0,0,D,0.76,12068.95,796.55
422,NSW,Sydney,3,20.7,156.87,5,0,0,B,0.68,12097.64,798.44
423,NSW,Sydney,6,19.6,58.75,3,0,0,B,0.85,5733.88,378.44
424,NSW,Sydney,10,18,183.76,3,1,0,D,0.65,8947.85,590.56
425,NSW,Sydney,11,19,100.27,5,0,0,B,0.64,13330.27,879.8
426,NSW,Sydney,3,17.1,213.79,1,1,0,C,0.89,5624.24,371.2
427,NSW,Sydney,12,21.6,270.42,5,1,0,D,0.5,15335.35,1012.13
428,NSW,Sydney,12,17.5,178.75,1,0,0,D,0.89,10541.48,695.74
429,NSW,Sydney,7,13.2,252.33,5,0,0,C,0.97,10215.93,674.25
430,NSW,Sydney,1,18.2,275.89,3,1,0,C,0.9,6682.35,441.04
431,NSW,Sydney,7,19.4,264.69,3,0,0,B,0.73,6449.32,425.66
432,NSW,Sydney,7,12.8,223.49,5,0,0,D,0.87,11660.02,769.56
433,NSW,Sydney,2,18,185.34,1,0,0,E,0.56,12442.17,821.18
434,NSW,Sydney,12,20.8,79.6,2,0,0,A,0.7,6874.82,453.74
435,NSW,Sydney,3,16.4,237.35,3,0,0,C,0.77,11151,735.97
436,NSW,Sydney,10,17.1,238.4,5,0,0,E,0.82,17198,1135.07
437,NSW,Sydney,1,20,283.28,2,0,0,D,0.84,12395.81,818.12
438,NSW,Sydney,10,18.1,154.82,1,0,0,D,0.7,9201.31,607.29
439,NSW,Sydney,5,15.2,228.66,1,0,0,D,0.73,7887.68,520.59
440,NSW,Sydney,6,19.4,171.27,3,0,0,C,0.91,6930.85,457.44
441,NSW,Sydney,9,21.8,166.58,5,0,0,A,0.64,9864.55,651.06
442,NSW,Sydney,2,15.7,269.34,4,0,0,D,0.77,16124.73,1064.23
443,NSW,Sydney,1,15.7,143.87,5,1,0,E,0.52,14957.19,987.17
444,NSW,Sydney,3,15.2,137.63,3,0,0,C,0.52,11894.77,785.05
445,NSW,Sydney,11,22.3,144.81,2,0,0,A,0.9,6022.74,397.5
446,NSW,Sydney,8,16.5,66.62,1,0,0,D,0.9,6847.88,451.96
447,NSW,Sydney,10,20.6,53.66,3,0,0,B,0.6,8967.31,591.84
448,NSW,Sydney,12,18.9,89.67,3,0,0,E,0.77,15892.93,1048.93
449,NSW,Sydney,10,16.1,153.74,3,0,0,C,0.62,11428.12,754.26
450,NSW,Sydney,11,21.6,267.16,2,0,0,A,0.85,6529.08,430.92
451,NSW,Sydney,12,19.4,162.69,1,0,0,B,0.97,6166.81,407.01
452,NSW,Sydney,1,20.3,256.48,5,0,0,C,0.63,16755.26,1105.85
453,NSW,Sydney,7,18.8,255.41,4,0,0,B,0.61,7839.09,517.38
454,NSW,Sydney,5,15.6,58.42,5,1,0,D,0.93,8459.73,558.34
455,NSW,Sydney,6,15.3,100.27,5,0,0,A,0.87,7421.22,489.8
456,NSW,Sydney,1,20.8,66.81,3,1,0,D,0.9,7398.16,488.28
457,NSW,Sydney,10,13.1,166.46,5,0,1,E,0.92,13588.7,896.85
458,NSW,Sydney,6,16.7,128.19,5,0,0,D,0.81,10786,711.88
459,NSW,Sydney,4,13.4,259.28,3,0,1,C,0.7,7809.64,515.44
460,NSW,Sydney,3,18.8,297.67,3,0,0,C,0.61,11328.52,747.68
461,NSW,Sydney,3,21.7,144.78,2,0,0,B,1,6653.11,439.11
462,NSW,Sydney,12,19.9,265.26,2,0,0,A,0.73,7341.59,484.54
463,NSW,Sydney,2,18.6,265.91,3,0,0,D,0.85,13284.33,876.77
464,NSW,Sydney,9,13.7,188.67,1,0,0,B,0.85,5589.92,368.94
465,NSW,Sydney,6,16.8,163.23,2,0,0,D,0.85,7403.08,488.6
466,NSW,Sydney,12,19.5,221.43,3,0,1,E,0.79,12649.45,834.86
467,NSW,Sydney,1,17.8,280.33,2,0,0,C,0.85,11013.35,726.88
468,NSW,Sydney,8,13.3,278.92,4,1,0,D,0.61,8433.34,556.6
469,NSW,Sydney,11,21.9,99.16,5,1,0,B,0.6,8225.4,542.88
470,NSW,Sydney,5,22,205.66,1,0,0,A,0.67,3833.01,252.98
471,NSW,Sydney,7,15.4,148.99,,1,1,A,0.69,1440.28,95.06
472,NSW,Sydney,2,19.2,92.03,3,0,0,B,0.58,10098.73,666.52
473,NSW,Sydney,5,18.3,296.33,1,1,0,B,0.9,2445.95,161.43
474,NSW,Sydney,8,13.2,55.13,2,0,0,D,0.53,9610.91,634.32
475,NSW,Sydney,5,14.7,274.56,2,0,0,B,0.54,7258.62,479.07
476,NSW,Sydney,2,23.3,226.67,5,0,0,C,0.66,16064.63,1060.27
477,NSW,Sydney,12,17.7,171.96,1,0,1,C,0.86,6250.46,412.53
478,NSW,Sydney,5,17.2,164.61,5,0,0,E,0.83,13520.04,892.32
479,NSW,Sydney,10,16.1,184.51,5,1,0,C,0.6,10790.05,712.14
480,NSW,Sydney,2,19.7,214.01,4,0,0,C,0.93,12562.16,829.1
481,NSW,Sydney,2,16.2,224.63,3,0,0,B,0.98,9745.63,643.21
482,NSW,Sydney,5,18.1,234.06,4,0,0,B,0.78,8604.75,567.91
483,NSW,Sydney,9,20.4,119.85,4,0,0,C,0.7,10668.26,704.11
484,NSW,Sydney,6,17,194.15,1,0,0,E,0.95,7221.48,476.62
485,NSW,Sydney,12,20.6,261.28,5,0,0,B,0.61,15123.94,998.18
486,NSW,Sydney,10,18.2,197.23,4,0,0,D,0.81,13635.51,899.94
487,NSW,Sydney,1,16.5,164.58,5,0,0,E,0.52,21742.92,1435.03
488,NSW,Sydney,8,13.1,109.54,3,0,0,D,0.85,10268.06,677.69
489,NSW,Sydney,7,15.9,157.5,1,0,1,C,0.85,4213.78,278.11
490,NSW,Sydney,2,16.7,57.62,5,0,0,B,0.84,13077.84,863.14
491,NSW,Sydney,4,18.1,175.32,4,0,0,E,1,13103.05,864.8
492,NSW,Sydney,12,15.2,162.26,1,0,0,D,0.96,10662.04,703.69
493,NSW,Sydney,8,13.8,93.37,1,0,0,A,0.78,3542.95,233.83
494,NSW,Sydney,1,17.1,189.11,5,0,1,C,0.53,14249.25,940.45
495,NSW,Sydney,5,20.5,157.78,1,0,0,B,0.67,4818.38,318.01
496,NSW,Sydney,2,21.7,283.3,4,0,0,B,0.65,12397.55,818.24
497,NSW,Sydney,6,20.5,271.21,4,0,1,C,0.73,7077.66,467.13
498,NSW,Sydney,10,20.2,226.56,4,1,0,C,0.54,8633.21,569.79
499,NSW,Sydney,11,21.5,72.25,1,1,0,C,0.96,5130.04,338.58
500,NSW,Sydney,12,16.6,110,4,0,0,C,0.96,14033.52,926.21
501,VIC,Melbourne,3,12.5,167.74,2,1,0,B,0.59,6274.9,414.14
502,VIC,Melbourne,8,16.2,239.26,1,0,0,D,0.71,7822.76,516.3
503,VIC,Melbourne,2,20.6,139.19,4,1,0,D,0.64,8118.18,535.8
504,VIC,Melbourne,9,17.3,285.06,5,0,0,B,0.87,11141.48,735.34
505,VIC,Melbourne,1,13.2,220.54,2,0,0,C,0.58,12843.55,847.67
506,VIC,Melbourne,9,13.9,138.78,3,0,0,D,0.97,11114.2,733.54
507,VIC,Melbourne,12,20.7,180.79,3,0,0,E,0.54,16940.74,1118.09
508,VIC,Melbourne,11,180,76.11,5,0,0,A,0.79,11277.93,744.34
509,VIC,Melbourne,5,10.7,198.71,1,0,0,E,0.61,10214.9,674.18
510,VIC,Melbourne,7,9.7,191.99,5,0,0,D,0.52,13098.58,864.51
511,VIC,Melbourne,10,14.3,136.88,4,0,0,B,0.99,10516.87,694.11
512,VIC,Melbourne,1,14.5,194.41,2,1,0,C,0.68,6570.5,433.65
513,VIC,Melbourne,8,9.6,62.95,2,0,0,C,0.96,7546.47,498.07
514,VIC,Melbourne,3,12.2,145.25,5,0,0,D,0.64,17358.21,1145.64
515,VIC,Melbourne,8,17.3,79.66,2,0,0,A,0.74,4653.6,307.14
516,VIC,Melbourne,4,12.5,213.54,2,1,0,D,0.53,,434.61
517,VIC,Melbourne,12,13.2,203.2,3,0,0,D,0.62,16698.65,1102.11
518,VIC,Melbourne,3,14,258.41,5,0,0,E,0.72,18609.06,1228.2
519,VIC,Melbourne,4,14.1,218.96,5,0,0,B,0.58,12493.86,824.6
520,VIC,Melbourne,12,21.1,89.07,2,0,0,C,0.62,10923.8,720.97
521,VIC,Melbourne,8,17.7,115.59,5,1,0,C,0.69,6885.2,454.42
522,VIC,Melbourne,9,12.9,72.84,2,0,0,C,0.72,8796.45,580.57
523,VIC,Melbourne,7,16.3,185.07,2,0,0,D,0.75,7747.46,511.33
524,VIC,Melbourne,10,18.4,171.01,1,0,0,C,0.52,8207.53,541.7
525,VIC,Melbourne,3,18.3,228.21,4,0,0,B,0.93,10231.05,675.25
526,VIC,Melbourne,8,16.1,286.69,4,0,0,C,0.89,10081.52,665.38
527,VIC,Melbourne,9,16,214.88,1,0,0,B,0.53,6371.11,420.49
528,VIC,Melbourne,5,13.1,186.61,1,0,0,C,0.88,6299.81,415.79
529,VIC,Melbourne,10,10.8,148.28,1,0,0,C,0.54,9264.61,611.46
530,VIC,Melbourne,11,10.2,258.74,5,0,0,B,0.64,16255.84,1072.89
531,VIC,Melbourne,9,14.2,62.66,3,0,0,E,0.87,12633.32,833.8
532,VIC,Melbourne,6,15.8,128.43,2,0,0,E,0.77,8783.33,579.7
533,VIC,Melbourne,11,15.4,191.52,4,0,0,D,0.61,,1089.66
534,VIC,Melbourne,8,10.6,71.9,2,0,0,C,0.94,7504.07,495.27
535,VIC,Melborne,7,10.1,238.12,5,1,0,D,0.74,9829.97,648.78
536,VIC,Melbourne,4,11.6,193,5,0,0,B,,12813.08,845.66
537,VIC,Melbourne,4,14.1,81.39,2,0,0,C,0.85,8244.97,544.17
538,VIC,Melbourne,11,16.4,114.96,4,1,0,B,0.71,8457.88,558.22
539,VIC,Melbourne,6,16.8,247.63,4,0,0,C,0.58,9312.15,614.6
540,VIC,Melbourne,11,13.6,217.82,5,1,0,C,0.75,9588.64,632.85
541,VIC,Melbourne,4,19.8,248.45,3,0,0,B,0.73,8182.41,540.04
542,VIC,Melbourne,2,16.3,161.61,2,0,0,E,0.6,14395.16,950.08
543,VIC,Melbourne,5,14.3,119.73,3,0,0,A,0.91,5907.93,389.92
544,VIC,Melbourne,1,20.9,297.99,1,0,0,D,0.8,10987.03,725.14
545,VIC,Melbourne,4,11,81.49,2,0,0,C,0.84,8734.39,576.47
546,VIC,Melbourne,1,21.4,241.46,2,0,0,B,0.88,8739.29,576.79
547,VIC,Melbourne,10,16.9,108.33,5,0,0,B,0.83,12037.76,794.49
548,VIC,Melbourne,6,9.2,225.35,3,0,0,C,0.96,8338.4,550.33
549,VIC,Melbourne,8,9.3,56.96,2,0,0,A,0.82,5060.81,334.01
550,VIC,Melbourne,1,18.7,231.06,,0,0,C,0.9,12303.6,812.04
551,VIC,Melbourne,5,15.8,190.98,5,0,0,D,0.67,13062.58,862.13
552,VIC,Melbourne,10,14.1,85.82,4,1,0,D,1,7082.08,467.42
553,VIC,Melbourne,8,15.9,219.09,4,0,0,B,0.88,8670.95,572.28
554,VIC,Melbourne,11,19.2,131.46,3,0,0,D,0.66,13315.51,878.82
555,VIC,Melbourne,7,13.6,135.68,4,1,0,C,0.66,6641.92,438.37
556,VIC,Melbourne,11,14,232.23,3,0,0,A,0.66,9506.96,627.46
557,VIC,Melbourne,12,14.5,53.22,5,1,0,C,0.54,12400.67,818.44
558,VIC,Melbourne,9,13.8,216.57,5,0,0,A,0.66,10793.48,712.37
559,VIC,Melbourne,7,88,257.43,3,0,0,E,0.79,11483.08,757.88
560,VIC,Melbourne,1,15.2,169.12,1,0,0,D,0.66,11872.78,783.6
561,VIC,Melbourne,3,13.6,234.63,5,0,0,D,0.88,16428.07,1084.25
562,VIC,Melbourne,4,14.3,298.67,3,0,0,A,0.64,7996.75,527.79
563,VIC,Melbourne,4,14.9,249.13,3,0,0,E,0.55,13981.79,922.8
564,VIC,Melbourne,10,13,119.46,1,0,0,B,0.79,6256.75,412.95
565,VIC,Melbourne,7,10.3,209.44,3,1,0,B,0.7,5302.7,349.98
566,VIC,Melbourne,4,13.1,203.41,1,1,0,B,0.95,3115.9,205.65
567,VIC,Melbourne,7,14.4,166.55,1,0,0,C,0.97,5129.38,338.54
568,VIC,Melbourne,5,10.2,128.94,1,1,0,C,0.98,4040.8,266.69
569,VIC,Melbourne,4,14,239.06,2,0,1,B,0.56,6067.43,400.45
570,VIC,Melbourne,12,17.8,136.41,1,0,0,C,0.58,9608.01,634.13
571,VIC,Melbourne,12,22,162.93,4,0,0,E,0.71,18543.77,1223.89
572,VIC,Melbourne,10,16.1,204.11,4,0,0,C,0.87,12399.51,818.37
573,VIC,Melbourne,1,21.5,87.86,2,0,0,B,0.93,8001.34,528.09
574,VIC,Melbourne,1,13.3,147.94,2,0,0,D,0.61,14443.29,953.26
575,VIC,Melbourne,7,14,267.98,3,0,0,B,0.76,7074.77,466.93
576,VIC,Melbourne,11,15.7,277,2,0,0,C,0.93,10203.08,673.4
577,VIC,Melbourne,4,16.1,180.92,2,0,0,B,0.66,7337.39,484.27
578,VIC,Melbourne,2,18.3,257.16,2,0,0,D,0.66,12274.23,810.1
579,VIC,Melbourne,10,19.7,94.29,4,0,0,C,0.79,11481.35,757.77
580,VIC,Melbourne,5,10.1,273.77,2,1,1,A,0.99,2197.49,145.03
581,VIC,Melbourne,5,10.1,106.67,3,0,0,D,0.69,11261.21,743.24
582,VIC,Melbourne,6,9.3,97.32,2,0,0,C,0.52,7845.32,517.79
583,VIC,Melbourne,10,14.4,99.85,4,0,0,C,0.91,12309.34,812.42
584,VIC,Melbourne,6,12.7,161.35,5,0,1,C,0.8,8029.16,529.92
585,VIC,Melbourne,12,12.1,169.58,2,0,0,D,0.88,13713.6,905.1
586,VIC,Melbourne,11,12.3,216.63,5,0,0,D,0.62,19408.99,1280.99
587,VIC,Melbourne,3,10.5,149.45,5,1,0,B,0.6,10774.6,711.12
588,VIC,Melbourne,4,10.1,56.45,5,1,0,B,0.56,6732.58,444.35
589,VIC,Melbourne,7,9,61.02,1,1,0,C,0.67,3569.09,235.56
590,VIC,Melbourne,8,11,69.3,4,1,0,D,0.84,8155.23,538.25
591,VIC,Melbourne,4,13.6,297.38,5,1,0,C,0.78,7726.12,509.92
592,VIC,Melbourne,2,18.7,92.47,4,0,0,C,0.71,13145.27,867.59
593,VIC,Melbourne,4,15.8,55.55,1,0,1,C,0.86,5010.41,330.69
594,VIC,Melbourne,7,11.9,109.23,1,0,0,B,0.79,4439.29,292.99
595,VIC,Melbourne,2,15.3,245.41,5,0,0,D,1,17131.88,1130.7
596,VIC,Melbourne,5,16.9,290.4,5,0,0,C,0.99,,723.42
597,VIC,Melbourne,7,8.2,98.69,4,0,0,C,0.92,9548.41,630.19
598,VIC,Melbourne,11,10.7,95.31,5,0,0,C,0.77,16928.4,1117.27
599,VIC,Melbourne,7,13.7,64.79,4,0,0,B,0.58,8240.13,543.85
600,VIC,Melbourne,7,13.7,158.51,5,1,0,C,0.83,7183.2,474.09
601,VIC,Melbourne,11,17,197.26,5,0,0,B,0.74,13842.5,913.6
602,VIC,Melbourne,7,11.2,106.15,3,1,0,C,0.52,4791.57,316.24
603,VIC,Melbourne,11,126,223.74,5,0,0,C,0.57,17630.23,1163.6
604,VIC,Melborne,1,13.3,115.33,5,0,0,B,0.66,16147.24,1065.72
605,VIC,Melbourne,9,15,121.41,5,0,0,B,0.79,11379.29,751.03
606,VIC,Melbourne,1,12.9,206.42,1,0,0,B,0.82,7755.45,511.86
607,VIC,Melbourne,9,10.2,265.42,3,0,0,D,0.9,12482.21,823.83
608,VIC,Melbourne,9,17.5,278.26,1,0,0,B,0.9,5324.87,351.44
609,VIC,Melbourne,2,15.1,188.78,5,0,0,A,0.54,13220.99,872.59
610,VIC,Melbourne,10,17.7,228.72,2,0,0,D,0.51,11669.34,770.18
611,VIC,Melbourne,8,14.7,249.66,4,0,0,C,0.85,10351.26,683.18
612,VIC,Melbourne,5,15.6,215.76,2,1,0,D,0.6,4785.35,315.83
613,VIC,Melbourne,9,18.8,62.31,1,0,0,E,0.51,9821.43,648.21
614,VIC,Melbourne,4,15,218.72,2,1,0,C,0.84,6489.71,428.32
615,VIC,Melbourne,12,14.1,294.14,5,1,0,D,0.88,11867.72,783.27
616,VIC,Melbourne,9,11.5,132.14,1,0,1,C,0.82,6041.53,398.74
617,VIC,Melbourne,7,13,128.05,2,0,0,D,0.7,8206.75,541.65
618,VIC,Melbourne,12,14.7,99.66,1,0,0,E,0.92,12660.13,835.57
619,VIC,Melbourne,1,18.6,210.39,3,0,1,B,0.91,9182.58,606.05
620,VIC,Melbourne,2,15.2,252.21,2,0,1,E,0.89,10346.4,682.86
621,VIC,Melbourne,4,11.5,222.58,5,0,0,D,0.62,16119.05,1063.86
622,VIC,Melbourne,3,13.1,65.92,3,1,0,E,0.66,8228.69,543.09
623,VIC,Melbourne,8,10.4,285.89,3,1,0,E,0.57,7444.63,491.35
624,VIC,Melbourne,1,18,70.49,4,0,0,C,0.93,13629.99,899.58
625,VIC,Melbourne,1,16.8,262.27,4,0,0,D,0.82,17015.67,1123.03
626,VIC,Melbourne,4,15.8,126.97,1,0,0,D,0.85,8127.64,536.42
627,VIC,Melbourne,3,18.4,217.75,5,1,0,C,0.57,11018.98,727.25
628,VIC,Melbourne,2,16.1,271.6,3,0,0,B,0.62,11211.5,739.96
629,VIC,Melbourne,9,11.3,294.4,5,0,0,C,0.99,13644.09,900.51
630,VIC,Melbourne,12,17.3,92.9,2,0,0,C,0.75,10787.1,711.95
631,VIC,Melbourne,6,8.6,149.19,2,0,0,C,0.71,7579.58,500.25
632,VIC,Melbourne,5,14.1,254.41,5,1,0,C,0.73,8453.37,557.92
633,VIC,Melbourne,10,10.5,282.71,2,0,0,D,0.63,13040.17,860.65
634,VIC,Melbourne,3,10.5,101.06,5,1,0,C,0.76,12195.11,804.88
635,VIC,Melbourne,6,15.4,91.95,3,0,0,E,0.72,10025.76,661.7
636,VIC,Melbourne,8,11.1,110.54,3,0,0,D,0.56,11451.69,755.81
637,VIC,Melbourne,4,19.2,77.01,2,0,0,A,0.7,5149.01,339.83
638,VIC,Melbourne,2,16.5,234.77,3,0,0,E,0.93,15200.14,1003.21
639,VIC,Melbourne,3,10.3,183.74,4,1,0,E,0.88,12733.39,840.4
640,VIC,Melbourne,6,15.8,271.63,1,1,0,D,0.67,5156.06,340.3
641,VIC,Melbourne,11,13.3,288.51,3,0,1,A,1,7172.12,473.36
642,VIC,Melbourne,6,10.4,108.39,3,0,0,B,0.68,7330.35,483.8
643,VIC,Melbourne,6,178,251.97,3,0,0,E,0.53,10352.45,683.26
644,VIC,Melbourne,7,17.9,128.66,1,1,1,D,0.64,3058.16,201.84
645,VIC,Melbourne,9,10.7,277.36,5,0,0,B,0.59,13408.76,884.98
646,VIC,Melbourne,1,14.5,264.91,4,0,0,B,0.56,14804.82,977.12
647,VIC,Melbourne,4,19.3,277.3,1,1,1,D,0.75,4565.27,301.31
648,VIC,Melbourne,2,15.8,148.33,3,0,0,C,,11584.15,764.55
649,VIC,Melbourne,6,15.4,211.38,5,0,0,B,0.59,9451.15,623.78
650,VIC,Melbourne,7,10.7,288.91,4,1,0,D,0.93,6772.11,446.96
651,VIC,Melbourne,11,19.5,85.3,2,0,1,C,0.89,7203.16,475.41
652,VIC,Melbourne,10,17.7,207.14,,0,1,E,0.94,13911.45,918.16
653,VIC,Melbourne,2,21.2,255.08,5,0,0,C,0.57,15831.82,1044.9
654,VIC,Melbourne,2,18.9,187.98,4,0,0,B,0.65,11932.19,787.52
655,VIC,Melbourne,12,18,224.02,3,0,0,C,0.74,13044.17,860.92
656,VIC,Melbourne,4,15.2,153.28,1,0,0,D,0.66,,584.61
657,VIC,Melbourne,10,17.3,140.1,5,0,0,B,0.65,12616.7,832.7
658,VIC,Melbourne,1,14.3,262.23,1,0,0,C,0.56,10837.02,715.24
659,VIC,Melbourne,2,21.7,101.45,3,0,0,B,0.54,10446.28,689.45
